online_order,book_table,rate,votes,cost,BTM,Banashankari,Banaswadi,Bannerghatta Road,Basavanagudi,Basaveshwara Nagar,Bellandur
1,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
1,0,2.9,48,6.214608098,0,0,0,0,0,0,0
1,0,2.8,94,5.703782475,0,0,0,0,0,0,0
0,0,3.1,7,5.703782475,0,0,0,0,0,0,0
1,0,3.6,12,6.214608098,0,0,0,0,0,0,0
1,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,1,4,284,7.313220387,0,0,0,0,0,0,0
0,0,3.4,25,6.309918278,0,0,0,0,0,0,0
1,0,3.5,7,5.991464547,0,0,0,0,0,0,0
1,0,4.1,367,6.396929655,0,0,0,0,0,0,0
1,0,4.4,542,6.396929655,0,0,0,0,0,0,0
1,0,4.3,26,6.214608098,0,0,0,0,0,0,0
1,0,4,262,5.991464547,0,0,0,0,0,0,0
1,0,4.1,102,5.991464547,0,0,0,0,0,0,0
0,0,3.7,15,5.298317367,0,0,0,0,0,0,0
0,0,3.9,72,7.090076836,0,0,0,0,0,0,0
1,0,3.3,4,5.703782475,0,0,0,0,0,0,0
1,0,3.7,47,5.521460918,0,0,0,0,0,0,0
0,0,3.2,19,5.703782475,0,0,0,0,0,0,0
1,0,3.8,139,6.551080335,0,0,0,0,0,0,0
0,0,3.4,12,6.802394763,0,0,0,0,0,0,0
0,0,3.7,16,5.298317367,0,0,0,0,0,0,0
1,0,2.7,23,5.991464547,0,0,0,0,0,0,0
1,0,3.5,6,6.214608098,0,0,0,0,0,0,0
1,0,3.7,22,6.396929655,0,0,0,0,0,0,0
1,0,3.8,80,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,6.802394763,0,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
0,0,3.3,4,6.551080335,0,0,0,0,0,0,0
0,0,3.2,29,6.396929655,0,0,0,0,0,0,0
0,0,3.4,9,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,4.605170186,0,0,0,0,0,0,0
0,0,4,120,5.991464547,0,0,0,0,0,0,0
1,0,3.9,90,5.298317367,0,0,0,0,0,0,0
1,0,3.5,124,6.214608098,0,0,0,0,0,0,0
1,0,2.9,228,5.521460918,0,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
1,0,3.6,12,5.703782475,0,0,0,0,0,0,0
1,0,3.4,34,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.886104031,0,0,0,0,0,0,0
1,0,3.5,25,6.214608098,0,0,0,0,0,0,0
0,0,3.700448818,0,4.605170186,0,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.1,6,5.703782475,0,0,0,0,0,0,0
0,0,3.7,38,5.298317367,0,0,0,0,0,0,0
0,0,3.4,9,5.298317367,0,0,0,0,0,0,0
0,0,3.2,6,5.703782475,0,0,0,0,0,0,0
0,0,3.1,64,5.703782475,0,0,0,0,0,0,0
0,0,3.7,70,5.298317367,0,0,0,0,0,0,0
0,0,3.4,6,6.214608098,0,0,0,0,0,0,0
0,0,3.4,9,5.010635294,0,0,0,0,0,0,0
1,1,4.8,1785,7.090076836,0,0,0,0,0,0,0
1,0,4.7,2174,5.991464547,0,0,0,0,0,0,0
0,0,4.4,1132,6.684611728,0,0,0,0,0,0,0
1,0,4.6,1732,6.802394763,0,0,0,0,0,0,0
1,1,4.3,1258,6.907755279,0,0,0,0,0,0,0
0,0,4.6,945,5.298317367,0,0,0,0,0,0,0
0,0,3,1275,6.330121123,0,0,0,0,0,0,0
0,0,4.2,592,6.551080335,0,0,0,0,0,0,0
1,0,4.4,96,5.991464547,0,0,0,0,0,0,0
1,0,4.4,282,5.703782475,0,0,0,0,0,0,0
1,0,4,571,5.991464547,0,0,0,0,0,0,0
1,0,4.3,429,5.991464547,0,0,0,0,0,0,0
1,0,4.3,379,5.991464547,0,0,0,0,0,0,0
1,0,4.2,631,5.703782475,0,0,0,0,0,0,0
1,0,4.3,132,5.703782475,0,0,0,0,0,0,0
1,0,4.1,124,6.109247583,0,0,0,0,0,0,0
1,1,4,220,6.684611728,0,0,0,0,0,0,0
1,1,3.9,42,5.703782475,0,0,0,0,0,0,0
1,0,3.6,25,5.521460918,0,0,0,0,0,0,0
1,0,4,42,5.991464547,0,0,0,0,0,0,0
1,0,4.3,895,6.214608098,0,0,0,0,0,0,0
0,0,3.9,82,5.991464547,0,0,0,0,0,0,0
0,0,4.1,76,5.991464547,0,0,0,0,0,0,0
1,0,4.1,42,5.991464547,0,0,0,0,0,0,0
1,1,4.2,255,6.684611728,0,0,0,0,0,0,0
1,0,4.1,338,6.684611728,0,0,0,0,0,0,0
1,0,4.1,142,6.620073207,0,0,0,0,0,0,0
1,0,4.2,743,5.703782475,0,0,0,0,0,0,0
0,0,3.8,20,5.703782475,0,0,0,0,0,0,0
1,0,4.2,217,6.214608098,0,0,0,0,0,0,0
1,0,4.1,261,5.703782475,0,0,0,0,0,0,0
0,0,2.9,544,6.396929655,0,0,0,0,0,0,0
0,0,3.6,19,5.991464547,0,0,0,0,0,0,0
1,0,4,74,5.857933154,0,0,0,0,0,0,0
0,0,3.5,11,6.330121123,0,0,0,0,0,0,0
1,0,3.5,11,4.605170186,0,0,0,0,0,0,0
1,0,3.5,137,5.991464547,0,0,0,0,0,0,0
1,0,3.9,77,5.703782475,0,0,0,0,0,0,0
0,0,3.7,21,6.330121123,0,0,0,0,0,0,0
1,0,3,64,5.298317367,0,0,0,0,0,0,0
1,0,3.8,103,5.703782475,0,0,0,0,0,0,0
0,0,3.9,49,5.298317367,0,0,0,0,0,0,0
0,0,3.9,71,5.298317367,0,0,0,0,0,0,0
1,0,4,56,5.703782475,0,0,0,0,0,0,0
1,0,3.5,8,5.991464547,0,0,0,0,0,0,0
1,0,4.1,135,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
1,0,2.9,48,6.214608098,0,0,0,0,0,0,0
0,0,3.4,9,5.298317367,0,0,0,0,0,0,0
0,0,2.8,119,6.109247583,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
1,0,3.700448818,0,4.605170186,0,0,0,0,0,0,0
0,0,3.5,6,5.703782475,0,0,0,0,0,0,0
0,0,4,134,6.396929655,0,0,0,0,0,0,0
0,0,3.5,24,5.703782475,0,0,0,0,0,0,0
0,0,3.4,5,5.703782475,0,0,0,0,0,0,0
0,0,3.7,20,6.396929655,0,0,0,0,0,0,0
0,0,3.5,11,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,6.109247583,0,0,0,0,0,0,0
0,0,3.5,14,4.605170186,0,0,0,0,0,0,0
0,0,3.3,4,5.298317367,0,0,0,0,0,0,0
0,0,3.7,28,5.857933154,0,0,0,0,0,0,0
0,1,4.6,9300,7.495541944,0,0,0,0,0,0,0
0,1,4.2,597,8.160518247,0,0,0,0,0,0,0
0,1,4.2,522,8.29404964,0,0,0,0,0,0,0
1,1,4.3,2037,6.907755279,0,0,0,0,0,0,0
0,0,4,417,6.907755279,0,0,0,0,0,0,0
0,1,3.9,428,7.696212639,0,0,0,0,0,0,0
0,1,4,427,7.244227516,0,0,0,0,0,0,0
0,1,4.1,312,7.60090246,0,0,0,0,0,0,0
1,0,3.9,1627,6.551080335,0,0,0,0,0,0,0
0,1,4.3,128,8.699514748,0,0,0,0,0,0,0
0,1,4.2,247,8.160518247,0,0,0,0,0,0,0
0,1,3.9,433,7.783224016,0,0,0,0,0,0,0
1,1,4.1,348,6.802394763,0,0,0,0,0,0,0
0,1,4.2,407,7.313220387,0,0,0,0,0,0,0
1,0,2.8,420,6.551080335,0,0,0,0,0,0,0
1,0,3.8,52,5.991464547,0,0,0,0,0,0,0
0,0,3.7,288,6.109247583,0,0,0,0,0,0,0
1,0,3.8,149,6.684611728,0,0,0,0,0,0,0
1,0,3.7,449,5.703782475,0,0,0,0,0,0,0
0,1,3.5,42,6.551080335,0,0,0,0,0,0,0
0,0,3.6,14,5.703782475,0,0,0,0,0,0,0
1,0,3.9,327,6.396929655,0,0,0,0,0,0,0
0,0,3.2,19,5.703782475,0,0,0,0,0,0,0
1,0,3.6,120,6.309918278,0,0,0,0,0,0,0
1,0,3.9,644,5.991464547,0,0,0,0,0,0,0
0,0,3.4,8,5.010635294,0,0,0,0,0,0,0
1,0,3.7,399,6.620073207,0,0,0,0,0,0,0
0,0,3.2,5,6.309918278,0,0,0,0,0,0,0
0,1,3.9,172,7.549609165,0,0,0,0,0,0,0
0,0,3.9,109,8.006367568,0,0,0,0,0,0,0
0,0,3.8,47,7.495541944,0,0,0,0,0,0,0
0,0,3.7,39,6.551080335,0,0,0,0,0,0,0
0,0,3.8,39,5.703782475,0,0,0,0,0,0,0
0,0,3.5,23,6.802394763,0,0,0,0,0,0,0
0,0,2.8,97,6.214608098,0,0,0,0,0,0,0
0,0,3.6,30,6.684611728,0,0,0,0,0,0,0
0,0,4,143,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,0,2.8,34,6.802394763,0,0,0,0,0,0,0
1,0,3.9,44,5.298317367,0,0,0,0,0,0,0
1,0,3.9,332,5.991464547,0,0,0,0,0,0,0
1,0,3.9,37,5.991464547,0,0,0,0,0,0,0
1,0,3.9,124,5.521460918,0,0,0,0,0,0,0
0,0,3.8,73,5.991464547,0,0,0,0,0,0,0
1,0,3.2,35,5.857933154,0,0,0,0,0,0,0
0,0,3.9,82,5.010635294,0,0,0,0,0,0,0
0,0,4,141,5.703782475,0,0,0,0,0,0,0
1,0,3.2,6,5.703782475,0,0,0,0,0,0,0
1,0,2.8,413,5.991464547,0,0,0,0,0,0,0
1,0,3.1,47,5.298317367,0,0,0,0,0,0,0
1,0,3.2,393,5.991464547,0,0,0,0,0,0,0
1,0,3.6,57,6.214608098,0,0,0,0,0,0,0
0,0,3.700448818,0,4.787491743,0,0,0,0,0,0,0
1,0,3.8,139,6.551080335,0,0,0,0,0,0,0
0,0,3.4,17,5.298317367,0,0,0,0,0,0,0
0,0,3.4,14,5.703782475,0,0,0,0,0,0,0
1,0,3,167,6.214608098,0,0,0,0,0,0,0
1,0,3.9,104,6.214608098,0,0,0,0,0,0,0
1,0,3.7,16,5.703782475,0,0,0,0,0,0,0
1,0,3.5,42,5.991464547,0,0,0,0,0,0,0
1,0,3.4,12,5.010635294,0,0,0,0,0,0,0
1,0,4,52,5.991464547,0,0,0,0,0,0,0
0,0,3.5,9,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.4,28,5.857933154,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.700448818,0,5.857933154,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
1,0,3.6,12,5.703782475,0,0,0,0,0,0,0
0,0,3.6,97,6.214608098,0,0,0,0,0,0,0
0,0,3.2,7,6.214608098,0,0,0,0,0,0,0
0,0,2.8,50,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.3,6,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
0,0,3.1,6,5.298317367,0,0,0,0,0,0,0
0,0,3,5,6.396929655,0,0,0,0,0,0,0
0,0,3.2,15,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
1,0,3.1,97,6.109247583,0,0,0,0,0,0,0
0,0,3.4,57,6.330121123,0,0,0,0,0,0,0
1,0,3.9,164,5.521460918,0,0,0,0,0,0,0
1,0,3.1,4,6.214608098,0,0,0,0,0,0,0
0,0,3.2,4,5.298317367,0,0,0,0,0,0,0
1,0,3.9,531,6.396929655,0,0,0,0,0,0,0
1,0,3.9,144,6.396929655,0,0,0,0,0,0,0
1,0,3.2,292,6.745236349,0,0,0,0,0,0,0
1,0,4,283,6.551080335,0,0,0,0,0,0,0
1,0,3.8,427,6.214608098,0,0,0,0,0,0,0
1,0,4,691,6.620073207,0,0,0,0,0,0,0
0,0,4,288,6.214608098,0,0,0,0,0,0,0
1,0,4,151,6.684611728,0,0,0,0,0,0,0
1,0,3.9,652,6.214608098,0,0,0,0,0,0,0
1,0,3.9,262,6.396929655,0,0,0,0,0,0,0
1,0,3.2,108,6.620073207,0,0,0,0,0,0,0
1,0,3.5,217,6.476972363,0,0,0,0,0,0,0
1,0,3.8,163,5.991464547,0,0,0,0,0,0,0
0,0,3.7,36,6.551080335,0,0,0,0,0,0,0
1,0,3.9,234,6.396929655,0,0,0,0,0,0,0
0,0,3.7,45,6.214608098,0,0,0,0,0,0,0
1,0,3.6,51,6.109247583,0,0,0,0,0,0,0
1,0,3,162,5.991464547,0,0,0,0,0,0,0
0,0,3.8,210,6.551080335,0,0,0,0,0,0,0
1,0,3.5,19,4.605170186,0,0,0,0,0,0,0
1,0,3.6,32,6.684611728,0,0,0,0,0,0,0
1,0,3,401,6.396929655,0,0,0,0,0,0,0
0,0,3.2,8,6.396929655,0,0,0,0,0,0,0
0,0,3.3,11,6.396929655,0,0,0,0,0,0,0
1,0,3.2,254,6.214608098,0,0,0,0,0,0,0
0,0,3.4,6,5.991464547,0,0,0,0,0,0,0
0,0,3.4,9,4.605170186,0,0,0,0,0,0,0
0,0,3.6,22,5.703782475,0,0,0,0,0,0,0
0,0,3.1,6,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
0,0,3.6,12,6.309918278,0,0,0,0,0,0,0
1,0,2.8,92,6.396929655,0,0,0,0,0,0,0
1,1,3.4,258,6.214608098,0,0,0,0,0,0,0
1,0,3.3,584,6.396929655,0,0,0,0,0,0,0
0,0,3.6,80,6.214608098,0,0,0,0,0,0,0
1,0,4.2,1345,6.214608098,0,0,0,0,0,0,0
1,0,4.4,596,6.684611728,0,0,0,0,0,0,0
1,0,4.2,253,5.991464547,0,0,0,0,0,0,0
1,0,4.1,563,5.857933154,0,0,0,0,0,0,0
1,0,4.1,506,5.703782475,0,0,0,0,0,0,0
1,0,4.1,374,5.010635294,0,0,0,0,0,0,0
1,0,3.9,190,5.521460918,0,0,0,0,0,0,0
1,0,3.4,155,5.298317367,0,0,0,0,0,0,0
1,0,3.7,186,5.010635294,0,0,0,0,0,0,0
1,0,3.9,419,5.298317367,0,0,0,0,0,0,0
1,0,3.8,170,6.309918278,0,0,0,0,0,0,0
1,0,2.9,228,5.521460918,0,0,0,0,0,0,0
1,0,3.7,265,6.109247583,0,0,0,0,0,0,0
1,0,4.1,60,5.703782475,0,0,0,0,0,0,0
1,0,3,31,5.298317367,0,0,0,0,0,0,0
0,0,3.4,6,5.298317367,0,0,0,0,0,0,0
1,0,3.2,30,5.298317367,0,0,0,0,0,0,0
1,0,4,331,6.214608098,0,0,0,0,0,0,0
1,0,3.4,161,5.857933154,0,0,0,0,0,0,0
1,0,3.5,76,5.991464547,0,0,0,0,0,0,0
0,0,3.6,219,5.010635294,0,0,0,0,0,0,0
1,0,3.7,112,6.109247583,0,0,0,0,0,0,0
0,0,3.7,96,5.857933154,0,0,0,0,0,0,0
1,0,3.6,18,5.298317367,0,0,0,0,0,0,0
1,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,0,3.3,214,6.109247583,0,0,0,0,0,0,0
1,0,3.4,34,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,0,3.7,133,6.214608098,0,0,0,0,0,0,0
1,0,3.5,62,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.1,6,5.703782475,0,0,0,0,0,0,0
0,0,3.7,38,5.298317367,0,0,0,0,0,0,0
0,0,3.3,17,5.010635294,0,0,0,0,0,0,0
0,0,2.9,31,5.991464547,0,0,0,0,0,0,0
0,0,3.7,70,5.298317367,0,0,0,0,0,0,0
0,0,3.2,6,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,4.941642423,0,0,0,0,0,0,0
1,0,3.9,122,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.2,4,5.010635294,0,0,0,0,0,0,0
0,0,3.2,7,5.298317367,0,0,0,0,0,0,0
0,0,3.6,17,6.214608098,0,0,0,0,0,0,0
0,0,3.1,8,5.521460918,0,0,0,0,0,0,0
0,0,3.4,5,5.010635294,0,0,0,0,0,0,0
0,0,2.7,16,5.298317367,0,0,0,0,0,0,0
1,0,3.8,62,5.991464547,0,0,0,0,0,0,0
1,0,3.6,181,5.857933154,0,0,0,0,0,0,0
1,0,3.1,17,5.703782475,0,0,0,0,0,0,0
0,1,4.7,7270,7.377758908,0,0,0,0,0,0,0
0,0,4.3,548,6.907755279,0,0,0,0,0,0,0
1,0,4.3,328,6.684611728,0,0,0,0,0,0,0
1,0,4.7,1677,7.313220387,0,0,0,0,0,0,0
1,0,4.4,1909,7.495541944,0,0,0,0,0,0,0
0,1,4.2,6998,7.244227516,0,0,0,0,0,0,0
0,1,4.4,221,7.60090246,0,0,0,0,0,0,0
1,0,4.6,3823,7.090076836,0,0,0,0,0,0,0
1,1,4.4,3439,7.313220387,0,0,0,0,0,0,0
0,1,4.3,3659,7.549609165,0,0,0,0,0,0,0
0,1,4.3,4239,7.313220387,0,0,0,0,0,0,0
0,1,4.4,2861,7.313220387,0,0,0,0,0,0,0
1,1,4.8,1785,7.090076836,0,0,0,0,0,0,0
1,1,4.6,5448,7.377758908,0,0,0,0,0,0,0
0,1,4.6,3173,7.244227516,0,0,0,0,0,0,0
0,1,4.6,4453,7.313220387,0,0,0,0,0,0,0
0,1,4.5,980,7.824046011,0,0,0,0,0,0,0
0,1,4.3,962,7.170119543,0,0,0,0,0,0,0
0,1,4.9,246,6.907755279,0,0,0,0,0,0,0
0,0,4,1137,6.330121123,0,0,0,0,0,0,0
1,1,4.2,3307,7.244227516,0,0,0,0,0,0,0
1,1,4.4,266,7.43838353,0,0,0,0,0,0,0
1,1,4.4,1555,7.43838353,0,0,0,0,0,0,0
1,1,4.3,1799,6.802394763,0,0,0,0,0,0,0
1,1,4.4,1526,7.313220387,0,0,0,0,0,0,0
0,1,4.2,1658,7.313220387,0,0,0,0,0,0,0
1,1,4.1,886,7.090076836,0,0,0,0,0,0,0
0,1,4.2,2946,7.170119543,0,0,0,0,0,0,0
1,0,4.3,3890,7.244227516,0,0,0,0,0,0,0
0,0,4.1,1100,6.551080335,0,0,0,0,0,0,0
1,1,4.5,1673,7.170119543,0,0,0,0,0,0,0
1,1,4.4,2580,7.377758908,0,0,0,0,0,0,0
0,1,4.5,769,6.907755279,0,0,0,0,0,0,0
1,0,4.3,1332,6.907755279,0,0,0,0,0,0,0
1,0,4.3,1240,7.090076836,0,0,0,0,0,0,0
0,0,4.4,2950,7.003065459,0,0,0,0,0,0,0
1,1,4.4,1262,6.907755279,0,0,0,0,0,0,0
0,1,4.2,474,8.006367568,0,0,0,0,0,0,0
0,1,4.2,242,7.313220387,0,0,0,0,0,0,0
1,1,3.9,1489,6.396929655,0,0,0,0,0,0,0
0,0,4,2432,7.60090246,0,0,0,0,0,0,0
1,1,4.1,2100,6.684611728,0,0,0,0,0,0,0
0,1,4.3,2039,7.43838353,0,0,0,0,0,0,0
1,0,4.1,8304,6.620073207,0,0,0,0,0,0,0
1,1,4,863,7.090076836,0,0,0,0,0,0,0
1,0,3.9,467,6.396929655,0,0,0,0,0,0,0
0,1,4,1230,6.684611728,0,0,0,0,0,0,0
0,1,4.2,957,6.684611728,0,0,0,0,0,0,0
0,1,4.5,117,7.090076836,0,0,0,0,0,0,0
0,1,4,1808,7.377758908,0,0,0,0,0,0,0
0,0,4.4,84,6.684611728,0,0,0,0,0,0,0
1,0,4.5,134,5.298317367,0,0,0,0,0,0,0
0,1,3.8,205,6.907755279,0,0,0,0,0,0,0
0,0,4.1,1699,7.003065459,0,0,0,0,0,0,0
0,0,4.2,823,6.802394763,0,0,0,0,0,0,0
1,0,4,38,6.551080335,0,0,0,0,0,0,0
0,1,4.2,215,7.313220387,0,0,0,0,0,0,0
1,0,4.3,398,6.551080335,0,0,0,0,0,0,0
1,1,4.1,1857,7.003065459,0,0,0,0,0,0,0
0,1,4.1,597,7.170119543,0,0,0,0,0,0,0
1,1,4,1431,7.313220387,0,0,0,0,0,0,0
0,0,3,1275,6.330121123,0,0,0,0,0,0,0
0,1,4,739,7.313220387,0,0,0,0,0,0,0
1,1,3.9,58,6.109247583,0,0,0,0,0,0,0
0,0,3.8,777,6.476972363,0,0,0,0,0,0,0
1,0,4.1,1157,6.214608098,0,0,0,0,0,0,0
0,0,4.3,700,6.330121123,0,0,0,0,0,0,0
1,1,4.3,771,6.907755279,0,0,0,0,0,0,0
0,1,4,776,6.907755279,0,0,0,0,0,0,0
0,1,3.9,822,7.495541944,0,0,0,0,0,0,0
0,1,3.7,1118,7.313220387,0,0,0,0,0,0,0
0,0,4.2,592,6.551080335,0,0,0,0,0,0,0
1,1,3.9,1387,6.684611728,0,0,0,0,0,0,0
1,0,4.1,427,6.476972363,0,0,0,0,0,0,0
0,1,4.2,1096,7.003065459,0,0,0,0,0,0,0
1,1,4,1022,7.090076836,0,0,0,0,0,0,0
1,1,4.2,98,7.090076836,0,0,0,0,0,0,0
1,1,4.2,217,7.313220387,0,0,0,0,0,0,0
1,1,4.1,537,6.684611728,0,0,0,0,0,0,0
1,0,4,243,6.214608098,0,0,0,0,0,0,0
0,1,4,988,7.244227516,0,0,0,0,0,0,0
0,1,4.2,326,7.495541944,0,0,0,0,0,0,0
0,1,4,244,7.313220387,0,0,0,0,0,0,0
1,1,4.1,147,6.551080335,0,0,0,0,0,0,0
0,1,4.1,604,7.495541944,0,0,0,0,0,0,0
0,0,3.5,13,6.684611728,0,0,0,0,0,0,0
1,1,4,220,6.684611728,0,0,0,0,0,0,0
1,0,3.8,724,6.214608098,0,0,0,0,0,0,0
0,1,3.9,1224,7.090076836,0,0,0,0,0,0,0
0,0,3.9,120,7.43838353,0,0,0,0,0,0,0
0,1,4.2,211,7.60090246,0,0,0,0,0,0,0
0,1,3.9,271,7.170119543,0,0,0,0,0,0,0
0,1,3.9,856,7.377758908,0,0,0,0,0,0,0
1,0,3.7,244,6.684611728,0,0,0,0,0,0,0
1,0,3.9,682,6.214608098,0,0,0,0,0,0,0
0,0,3.3,33,7.003065459,0,0,0,0,0,0,0
0,1,3.7,19,6.684611728,0,0,0,0,0,0,0
1,0,3.1,22,6.214608098,0,0,0,0,0,0,0
1,0,3.9,351,6.109247583,0,0,0,0,0,0,0
0,0,3.7,125,5.703782475,0,0,0,0,0,0,0
1,0,2.9,326,6.907755279,0,0,0,0,0,0,0
1,1,4.2,255,6.684611728,0,0,0,0,0,0,0
1,0,3.2,135,5.703782475,0,0,0,0,0,0,0
1,0,4.1,338,6.684611728,0,0,0,0,0,0,0
1,0,4,183,6.396929655,0,0,0,0,0,0,0
1,0,3.5,18,6.214608098,0,0,0,0,0,0,0
1,0,3.9,553,6.684611728,0,0,0,0,0,0,0
1,0,3.8,27,5.298317367,0,0,0,0,0,0,0
0,0,3.8,20,5.703782475,0,0,0,0,0,0,0
1,0,4,454,5.703782475,0,0,0,0,0,0,0
0,1,3.7,289,6.396929655,0,0,0,0,0,0,0
0,1,4.1,95,8.006367568,0,0,0,0,0,0,0
0,1,3.8,200,6.907755279,0,0,0,0,0,0,0
1,0,4.1,366,6.396929655,0,0,0,0,0,0,0
1,0,3.8,18,6.214608098,0,0,0,0,0,0,0
1,0,4.3,379,5.991464547,0,0,0,0,0,0,0
1,0,4.1,29,5.010635294,0,0,0,0,0,0,0
1,0,3.3,5,5.298317367,0,0,0,0,0,0,0
1,1,3.9,56,5.857933154,0,0,0,0,0,0,0
1,0,3.6,13,5.298317367,0,0,0,0,0,0,0
0,0,3.3,4,6.330121123,0,0,0,0,0,0,0
1,1,3.9,44,5.703782475,0,0,0,0,0,0,0
1,0,3.9,307,5.703782475,0,0,0,0,0,0,0
1,0,3.7,32,6.214608098,0,0,0,0,0,0,0
0,0,3.9,82,5.991464547,0,0,0,0,0,0,0
0,0,2.4,25,6.907755279,0,0,0,0,0,0,0
0,0,3.9,155,6.551080335,0,0,0,0,0,0,0
0,0,3.8,71,6.330121123,0,0,0,0,0,0,0
1,0,4.2,581,5.991464547,0,0,0,0,0,0,0
1,0,4,223,5.991464547,0,0,0,0,0,0,0
0,0,3.1,91,5.298317367,0,0,0,0,0,0,0
1,0,3.6,156,5.703782475,0,0,0,0,0,0,0
1,0,3.9,249,6.551080335,0,0,0,0,0,0,0
1,0,3.1,6,6.396929655,0,0,0,0,0,0,0
0,0,3.7,66,5.010635294,0,0,0,0,0,0,0
0,0,3.4,4,5.298317367,0,0,0,0,0,0,0
1,0,4.2,165,6.396929655,0,0,0,0,0,0,0
0,0,3.8,21,5.991464547,0,0,0,0,0,0,0
0,0,2.9,544,6.396929655,0,0,0,0,0,0,0
0,1,3.6,40,6.551080335,0,0,0,0,0,0,0
1,0,3.5,33,5.991464547,0,0,0,0,0,0,0
0,0,4.2,263,6.330121123,0,0,0,0,0,0,0
1,0,3.8,85,5.703782475,0,0,0,0,0,0,0
1,0,2.8,97,6.396929655,0,0,0,0,0,0,0
0,0,4.1,343,5.991464547,0,0,0,0,0,0,0
0,0,3.7,24,5.703782475,0,0,0,0,0,0,0
0,0,3.5,6,6.396929655,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.4,6,5.991464547,0,0,0,0,0,0,0
0,0,2.8,185,6.214608098,0,0,0,0,0,0,0
1,0,3.7,19,6.620073207,0,0,0,0,0,0,0
1,0,3.5,11,5.991464547,0,0,0,0,0,0,0
1,0,3.3,55,5.521460918,0,0,0,0,0,0,0
0,0,3.7,56,7.495541944,0,0,0,0,0,0,0
0,0,4,108,7.170119543,0,0,0,0,0,0,0
1,0,3.4,6,5.521460918,0,0,0,0,0,0,0
1,0,3.5,229,5.857933154,0,0,0,0,0,0,0
1,0,3.6,27,5.521460918,0,0,0,0,0,0,0
1,0,3.5,137,5.991464547,0,0,0,0,0,0,0
1,0,3.2,129,5.991464547,0,0,0,0,0,0,0
1,0,4,739,6.214608098,0,0,0,0,0,0,0
1,0,3.8,410,5.857933154,0,0,0,0,0,0,0
0,0,3.5,12,6.214608098,0,0,0,0,0,0,0
1,0,3.1,14,6.214608098,0,0,0,0,0,0,0
1,0,2.5,66,5.857933154,0,0,0,0,0,0,0
1,0,2.4,128,6.396929655,0,0,0,0,0,0,0
0,0,3.4,25,6.309918278,0,0,0,0,0,0,0
1,0,3.7,16,5.703782475,0,0,0,0,0,0,0
0,0,3,10,6.214608098,0,0,0,0,0,0,0
0,0,3.700448818,0,4.605170186,0,0,0,0,0,0,0
0,0,3.700448818,0,6.330121123,0,0,0,0,0,0,0
